"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2010,8,15,17,48.0540048817073
"Solar Array",2010,8,15,18,38.3538613678366
"Solar Array",2010,8,15,19,27.7891576844795
"Solar Array",2010,8,15,20,16.9410779459177
"Solar Array",2010,8,15,21,6.19593177974292
"Solar Array",2010,8,15,22,-4.10954069462466
"Solar Array",2010,8,15,23,-13.60080508995
"Solar Array",2010,8,15,24,-21.8026692287808
"Solar Array",2010,8,16,1,-28.1088517314003
"Solar Array",2010,8,16,2,-31.841691675429
"Solar Array",2010,8,16,3,-32.4693124288086
"Solar Array",2010,8,16,4,-29.8903860819605
"Solar Array",2010,8,16,5,-24.4996402004405
"Solar Array",2010,8,16,6,-16.9532810291551
"Solar Array",2010,8,16,7,-7.90048095629351
"Solar Array",2010,8,16,8,2.13272668713239
"Solar Array",2010,8,16,9,12.7380920828749
"Solar Array",2010,8,16,10,23.5709101640617
"Solar Array",2010,8,16,11,34.2733212126871
"Solar Array",2010,8,16,12,44.3568950965132
"Solar Array",2010,8,16,13,52.9921210379471
"Solar Array",2010,8,16,14,58.718872640892
"Solar Array",2010,8,16,15,59.7140022363357
"Solar Array",2010,8,16,16,55.5477224641746
"Solar Array",2010,8,16,17,47.7743540001208
"Solar Array",2010,8,16,18,38.0940817027866
"Solar Array",2010,8,16,19,27.5393355699678
"Solar Array",2010,8,16,20,16.6926497887663
"Solar Array",2010,8,16,21,5.94193325070972
"Solar Array",2010,8,16,22,-4.37483558848078
"Solar Array",2010,8,16,23,-13.8818135061684
"Solar Array",2010,8,16,24,-22.1015339140537
"Solar Array",2010,8,17,1,-28.4233250909213
"Solar Array",2010,8,17,2,-32.1628168156115
"Solar Array",2010,8,17,3,-32.7822575237325
"Solar Array",2010,8,17,4,-30.1806782425634
"Solar Array",2010,8,17,5,-24.7597069100595
"Solar Array",2010,8,17,6,-17.1832950290713
"Solar Array",2010,8,17,7,-8.1053608614846
"Solar Array",2010,8,17,8,1.94602252721153
"Solar Array",2010,8,17,9,12.5616949602382
"Solar Array",2010,8,17,10,23.3959426465876
"Solar Array",2010,8,17,11,34.0890073253944
"Solar Array",2010,8,17,12,44.1493233800912
"Solar Array",2010,8,17,13,52.7447156522353
"Solar Array",2010,8,17,14,58.4226792073847
"Solar Array",2010,8,17,15,59.3910730154145
"Solar Array",2010,8,17,16,55.2372932688365
"Solar Array",2010,8,17,17,47.4900599792653
"Solar Array",2010,8,17,18,37.8297262925008
"Solar Array",2010,8,17,19,27.2851076514006
"Solar Array",2010,8,17,20,16.4399795770652
"Solar Array",2010,8,17,21,5.68381118232048
"Solar Array",2010,8,17,22,-4.64419293307176
"Solar Array",2010,8,17,23,-14.1668788154281
"Solar Array",2010,8,17,24,-22.4044795084065
"Solar Array",2010,8,18,1,-28.741854084048
"Solar Array",2010,8,18,2,-32.4877785869985
"Solar Array",2010,8,18,3,-33.0985143196748
"Solar Array",2010,8,18,4,-30.4735408268628
"Solar Array",2010,8,18,5,-25.0216269896685
"Solar Array",2010,8,18,6,-17.4146387858932
"Solar Array",2010,8,18,7,-8.31127667982942
"Solar Array",2010,8,18,8,1.75837138824889
"Solar Array",2010,8,18,9,12.3842627967209
"Solar Array",2010,8,18,10,23.2196869088942
"Solar Array",2010,8,18,11,33.9029859362059
"Solar Array",2010,8,18,12,43.9394724993199
"Solar Array",2010,8,18,13,52.4944142522859
"Solar Array",2010,8,18,14,58.1231537469417
"Solar Array",2010,8,18,15,59.0644109568086
"Solar Array",2010,8,18,16,54.9225719927683
"Solar Array",2010,8,18,17,47.2012214896987
"Solar Array",2010,8,18,18,37.5608856236889
"Solar Array",2010,8,18,19,27.0265610059656
"Solar Array",2010,8,18,20,16.1831549574159
"Solar Array",2010,8,18,21,5.42165600341941
"Solar Array",2010,8,18,22,-4.91751882983854
"Solar Array",2010,8,18,23,-14.4559043841329
"Solar Array",2010,8,18,24,-22.7114086819217
"Solar Array",2010,8,19,1,-29.0643430360716
"Solar Array",2010,8,19,2,-32.8164833744039
"Solar Array",2010,8,19,3,-33.4179896882587
"Solar Array",2010,8,19,4,-30.7688827525297
"Solar Array",2010,8,19,5,-25.285317611049
"Solar Array",2010,8,19,6,-17.6472434713603
"Solar Array",2010,8,19,7,-8.51817587439271
"Solar Array",2010,8,19,8,1.56980996868766
"Solar Array",2010,8,19,9,12.2058183630428
"Solar Array",2010,8,19,10,23.0421547232394
"Solar Array",2010,8,19,11,33.7152624654801
"Solar Array",2010,8,19,12,43.7273500631753
"Solar Array",2010,8,19,13,52.2412416859848
"Solar Array",2010,8,19,14,57.8203538329014
"Solar Array",2010,8,19,15,58.7341067203435
"Solar Array",2010,8,19,16,54.6036645623474
"Solar Array",2010,8,19,17,46.9079392877733
"Solar Array",2010,8,19,18,37.2876526420389
"Solar Array",2010,8,19,19,26.7637851656065
"Solar Array",2010,8,19,20,15.9222658947483
"Solar Array",2010,8,19,21,5.15556028729029
"Solar Array",2010,8,19,22,-5.1947174247905
"Solar Array",2010,8,19,23,-14.7487918408614
"Solar Array",2010,8,19,24,-23.0222226515097
"Solar Array",2010,8,20,1,-29.3906952028123
"Solar Array",2010,8,20,2,-33.1488369266662
"Solar Array",2010,8,20,3,-33.7405902630315
"Solar Array",2010,8,20,4,-31.0666131253769
"Solar Array",2010,8,20,5,-25.5506966236757
"Solar Array",2010,8,20,6,-17.8810413487726
"Solar Array",2010,8,20,7,-8.72600723048565
"Solar Array",2010,8,20,8,1.38037360535959
"Solar Array",2010,8,20,9,12.0263831962071
"Solar Array",2010,8,20,10,22.8633569156986
"Solar Array",2010,8,20,11,33.5258418547782
"Solar Array",2010,8,20,12,43.5129638544993
"Solar Array",2010,8,20,13,51.9852235878947
"Solar Array",2010,8,20,14,57.5143377645415
"Solar Array",2010,8,20,15,58.400251308225
"Solar Array",2010,8,20,16,54.2806779200472
"Solar Array",2010,8,20,17,46.6103161110133
"Solar Array",2010,8,20,18,37.0101226591814
"Solar Array",2010,8,20,19,26.4968720386442
"Solar Array",2010,8,20,20,15.6574046044741
"Solar Array",2010,8,20,21,4.88561869172804
"Solar Array",2010,8,20,22,-5.4756909611388
"Solar Array",2010,8,20,23,-15.0454411213853
"Solar Array",2010,8,20,24,-23.3368212188335
"Solar Array",2010,8,21,1,-29.7208128045542
"Solar Array",2010,8,21,2,-33.4847443902007
"Solar Array",2010,8,21,3,-34.0662224732394
"Solar Array",2010,8,21,4,-31.3666412737414
"Solar Array",2010,8,21,5,-25.8176825863949
"Solar Array",2010,8,21,6,-18.1159657934653
"Solar Array",2010,8,21,7,-8.93472085827338
"Solar Array",2010,8,21,8,1.19009629118258
"Solar Array",2010,8,21,9,11.8459776375314
"Solar Array",2010,8,21,10,22.6833034236274
"Solar Array",2010,8,21,11,33.3347286412252
"Solar Array",2010,8,21,12,43.2963219120697
"Solar Array",2010,8,21,13,51.7263864456549
"Solar Array",2010,8,21,14,57.2051646019898
"Solar Array",2010,8,21,15,58.0629360651919
"Solar Array",2010,8,21,16,53.9537199522362
"Solar Array",2010,8,21,17,46.3084565760797
"Solar Array",2010,8,21,18,36.7283932603658
"Solar Array",2010,8,21,19,26.2259158315067
"Solar Array",2010,8,21,20,15.3886654847287
"Solar Array",2010,8,21,21,4.61192789938292
"Solar Array",2010,8,21,22,-5.7603398314007
"Solar Array",2010,8,21,23,-15.3457505128509
"Solar Array",2010,8,21,24,-23.6551028070851
"Solar Array",2010,8,22,1,-30.0545970586663
"Solar Array",2010,8,22,2,-33.8241103413503
"Solar Array",2010,8,22,3,-34.3947925766311
"Solar Array",2010,8,22,4,-31.6688767820588
"Solar Array",2010,8,22,5,-26.0861947981533
"Solar Array",2010,8,22,6,-18.3519513119677
"Solar Array",2010,8,22,7,-9.14426819381251
"Solar Array",2010,8,22,8,0.99901069442609
"Solar Array",2010,8,22,9,11.6646208719879
"Solar Array",2010,8,22,10,22.5020033539256
"Solar Array",2010,8,22,11,33.1419270317769
"Solar Array",2010,8,22,12,43.0774326111107
"Solar Array",2010,8,22,13,51.4647576633624
"Solar Array",2010,8,22,14,56.8928941989709
"Solar Array",2010,8,22,15,57.7222526799963
"Solar Array",2010,8,22,16,53.6228994214751
"Solar Array",2010,8,22,17,46.0024670795931
"Solar Array",2010,8,22,18,36.4425642131644
"Solar Array",2010,8,22,19,25.9510129708294
"Solar Array",2010,8,22,20,15.1161450489201
"Solar Array",2010,8,22,21,4.33458655854969
"Solar Array",2010,8,22,22,-6.04856262883479
"Solar Array",2010,8,22,23,-15.6496166970066
"Solar Array",2010,8,22,24,-23.9769644965181
"Solar Array",2010,8,23,1,-30.3919482108339
"Solar Array",2010,8,23,2,-34.166838817492
"Solar Array",2010,8,23,3,-34.7262066912959
"Solar Array",2010,8,23,4,-31.9732295236737
"Solar Array",2010,8,23,5,-26.3561533278305
"Solar Array",2010,8,23,6,-18.588933559909
"Solar Array",2010,8,23,7,-9.35460199860343
"Solar Array",2010,8,23,8,0.807148179423322
"Solar Array",2010,8,23,9,11.4823309687099
"Solar Array",2010,8,23,10,22.3194650419296
"Solar Array",2010,8,23,11,32.9474409772067
"Solar Array",2010,8,23,12,42.8563047420636
"Solar Array",2010,8,23,13,51.2003656218565
"Solar Array",2010,8,23,14,56.5775872333807
"Solar Array",2010,8,23,15,57.3782931880761
"Solar Array",2010,8,23,16,53.2883259032609
"Solar Array",2010,8,23,17,45.6924557020416
"Solar Array",2010,8,23,18,36.1527373774925
"Solar Array",2010,8,23,19,25.6722620261889
"Solar Array",2010,8,23,20,14.8399418587881
"Solar Array",2010,8,23,21,4.05369522457003
"Solar Array",2010,8,23,22,-6.3402561980693
"Solar Array",2010,8,23,23,-15.9569347923765
"Solar Array",2010,8,23,24,-24.3023020586409
"Solar Array",2010,8,24,1,-30.7327655648337
"Solar Array",2010,8,24,2,-34.5128333468707
"Solar Array",2010,8,24,3,-35.0603708265412
"Solar Array",2010,8,24,4,-32.2796096929164
"Solar Array",2010,8,24,5,-26.627479043225
"Solar Array",2010,8,24,6,-18.8268493587331
"Solar Array",2010,8,24,7,-9.56567635775131
"Solar Array",2010,8,24,8,0.614538828617484
"Solar Array",2010,8,24,9,11.2991249225253
"Solar Array",2010,8,24,10,22.1356961107713
"Solar Array",2010,8,24,11,32.7512742456284
"Solar Array",2010,8,24,12,42.632947587443
"Solar Array",2010,8,24,13,50.9332397358292
"Solar Array",2010,8,24,14,56.2593052356981
"Solar Array",2010,8,24,15,57.031149975287
"Solar Array",2010,8,24,16,52.9501097271458
"Solar Array",2010,8,24,17,45.3785321149762
"Solar Array",2010,8,24,18,35.8590166172078
"Solar Array",2010,8,24,19,25.3897636336928
"Solar Array",2010,8,24,20,14.5601564581684
"Solar Array",2010,8,24,21,3.7693563020035
"Solar Array",2010,8,24,22,-6.63531568480553
"Solar Array",2010,8,24,23,-16.2675983952709
"Solar Array",2010,8,24,24,-24.6310099889999
"Solar Array",2010,8,25,1,-31.0769475107881
"Solar Array",2010,8,25,2,-34.8619969771191
"Solar Array",2010,8,25,3,-35.3971909128213
"Solar Array",2010,8,25,4,-32.587927836491
"Solar Array",2010,8,25,5,-26.9000936392419
"Solar Array",2010,8,25,6,-19.0656367112868
"Solar Array",2010,8,25,7,-9.7774466768104
"Solar Array",2010,8,25,8,0.421211465829941
"Solar Array",2010,8,25,9,11.115018696376
"Solar Array",2010,8,25,10,21.9507035310482
"Solar Array",2010,8,25,11,32.5534304953826
"Solar Array",2010,8,25,12,42.4073709966286
"Solar Array",2010,8,25,13,50.6634105077177
"Solar Array",2010,8,25,14,55.9381106152615
"Solar Array",2010,8,25,15,56.6809157825717
"Solar Array",2010,8,25,16,52.6083619221415
"Solar Array",2010,8,25,17,45.0608074916582
"Solar Array",2010,8,25,18,35.561507713533
"Solar Array",2010,8,25,19,25.1036204206501
"Solar Array",2010,8,25,20,14.2768913076372
"Solar Array",2010,8,25,21,3.48167398770333
"Solar Array",2010,8,25,22,-6.93363458448307
"Solar Array",2010,8,25,23,-16.5814996195559
"Solar Array",2010,8,25,24,-24.9629815384701
"Solar Array",2010,8,26,1,-31.424391551833
"Solar Array",2010,8,26,2,-35.2142323024423
"Solar Array",2010,8,26,3,-35.7365728307301
"Solar Array",2010,8,26,4,-32.898094884211
"Solar Array",2010,8,26,5,-27.1739196653291
"Solar Array",2010,8,26,6,-19.3052348163362
"Solar Array",2010,8,26,7,-9.98986967740214
"Solar Array",2010,8,26,8,0.227193680644135
"Solar Array",2010,8,26,9,10.9300272645006
"Solar Array",2010,8,26,10,21.7644936806513
"Solar Array",2010,8,26,11,32.3539133471271
"Solar Array",2010,8,26,12,42.1795854584473
"Solar Array",2010,8,26,13,50.3909095783441
"Solar Array",2010,8,26,14,55.6140666844359
"Solar Array",2010,8,26,15,56.3276837114508
"Solar Array",2010,8,26,16,52.263194166305
"Solar Array",2010,8,26,17,44.739394421292
"Solar Array",2010,8,26,18,35.2603182805139
"Solar Array",2010,8,26,19,24.8139369315154
"Solar Array",2010,8,26,20,13.990250720198
"Solar Array",2010,8,26,21,3.1907542149294
"Solar Array",2010,8,26,22,-7.23510478980937
"Solar Array",2010,8,26,23,-16.8985291350998
"Solar Array",2010,8,26,24,-25.2981087429968
"Solar Array",2010,8,27,1,-31.7749943291601
"Solar Array",2010,8,27,2,-35.5694414894437
"Solar Array",2010,8,27,3,-36.0784224390689
"Solar Array",2010,8,27,4,-33.2100221791286
"Solar Array",2010,8,27,5,-27.4488805522125
"Solar Array",2010,8,27,6,-19.5455840820667
"Solar Array",2010,8,27,7,-10.2029033916768
"Solar Array",2010,8,27,8,0.0325118538037543
"Solar Array",2010,8,27,9,10.7441646562521
"Solar Array",2010,8,27,10,21.5770724046161
"Solar Array",2010,8,27,11,32.1527264549796
"Solar Array",2010,8,27,12,41.9496021714256
"Solar Array",2010,8,27,13,50.1157697742848
"Solar Array",2010,8,27,14,55.2872376807172
"Solar Array",2010,8,27,15,55.9715472302426
"Solar Array",2010,8,27,16,51.9147187403849
"Solar Array",2010,8,27,17,44.4144068269479
"Solar Array",2010,8,27,18,34.955557682699
"Solar Array",2010,8,27,19,24.520819555283
"Solar Array",2010,8,27,20,13.7003407981523
"Solar Array",2010,8,27,21,2.89670459860628
"Solar Array",2010,8,27,22,-7.53961663706947
"Solar Array",2010,8,27,23,-17.2185762048363
"Solar Array",2010,8,27,24,-25.6362824517304
"Solar Array",2010,8,28,1,-32.1286516453774
"Solar Array",2010,8,28,2,-35.92752630157
"Solar Array",2010,8,28,3,-36.4226456020191
"Solar Array",2010,8,28,4,-33.5236215070931
"Solar Array",2010,8,28,5,-27.7249006379666
"Solar Array",2010,8,28,6,-19.7866261386207
"Solar Array",2010,8,28,7,-10.4165071556934
"Solar Array",2010,8,28,8,-0.162808816470616
"Solar Array",2010,8,28,9,10.5574440004387
"Solar Array",2010,8,28,10,21.3884450748596
"Solar Array",2010,8,28,11,31.9498735765726
"Solar Array",2010,8,28,12,41.7174331116002
"Solar Array",2010,8,28,13,49.8380251519733
"Solar Array",2010,8,28,14,54.9576887868274
"Solar Array",2010,8,28,15,55.6126001809038
"Solar Array",2010,8,28,16,51.563048485397
"Solar Array",2010,8,28,17,44.0859598872499
"Solar Array",2010,8,28,18,34.6473369552066
"Solar Array",2010,8,28,19,24.2243764544876
"Solar Array",2010,8,28,20,13.4072693712799
"Solar Array",2010,8,28,21,2.59963438182287
"Solar Array",2010,8,28,22,-7.84705895114836
"Solar Array",2010,8,28,23,-17.5415287203906
"Solar Array",2010,8,28,24,-25.9773923535142
"Solar Array",2010,8,29,1,-32.4852584861579
"Solar Array",2010,8,29,2,-36.2883881221665
"Solar Array",2010,8,29,3,-36.7691482154281
"Solar Array",2010,8,29,4,-33.8388051257864
"Solar Array",2010,8,29,5,-28.0019051934666
"Solar Array",2010,8,29,6,-20.0283038497125
"Solar Array",2010,8,29,7,-10.6306416017807
"Solar Array",2010,8,29,8,-0.358744287329401
"Solar Array",2010,8,29,9,10.3698775700825
"Solar Array",2010,8,29,10,21.1986166496892
"Solar Array",2010,8,29,11,31.7453586418996
"Solar Array",2010,8,29,12,41.4830910977964
"Solar Array",2010,8,29,13,49.5577110385524
"Solar Array",2010,8,29,14,54.625486148859
"Solar Array",2010,8,29,15,55.250936786414
"Solar Array",2010,8,29,16,51.208296763986
"Solar Array",2010,8,29,17,43.7541699618692
"Solar Array",2010,8,29,18,34.3357687263103
"Solar Array",2010,8,29,19,23.924717495943
"Solar Array",2010,8,29,20,13.1111459364425
"Solar Array",2010,8,29,21,2.29965438365508
"Solar Array",2010,8,29,22,-8.15731908920313
"Solar Array",2010,8,29,23,-17.8672732362319
"Solar Array",2010,8,29,24,-26.3213270016929
"Solar Array",2010,8,30,1,-32.8447090401424
"Solar Array",2010,8,30,2,-36.6519279761291
"Solar Array",2010,8,30,3,-37.1178362322441
"Solar Array",2010,8,30,4,-34.1554857932683
"Solar Array",2010,8,30,5,-28.2798204472574
"Solar Array",2010,8,30,6,-20.2705613233688
"Solar Array",2010,8,30,7,-10.8452686499406
"Solar Array",2010,8,30,8,-0.55527164339253
"Solar Array",2010,8,30,9,10.181476827494
"Solar Array",2010,8,30,10,21.0075917329665
"Solar Array",2010,8,30,11,31.5391858208332
"Solar Array",2010,8,30,12,41.2465898542942
"Solar Array",2010,8,30,13,49.2748640695082
"Solar Array",2010,8,30,14,54.2906968925351
"Solar Array",2010,8,30,15,54.8866516586198
"Solar Array",2010,8,30,16,50.8505774254217
"Solar Array",2010,8,30,17,43.4191545208465
"Solar Array",2010,8,30,18,34.0209671426551
"Solar Array",2010,8,30,19,23.6219541833316
"Solar Array",2010,8,30,20,12.8120815986884
"Solar Array",2010,8,30,21,1.99687694837299
"Solar Array",2010,8,30,22,-8.47028298295537
"Solar Array",2010,8,30,23,-18.1956950023246
"Solar Array",2010,8,30,24,-26.6679738372171
"Solar Array",2010,8,31,1,-33.206896717078
"Solar Array",2010,8,31,2,-37.0180465501528
"Solar Array",2010,8,31,3,-37.4686156871143
"Solar Array",2010,8,31,4,-34.4735767960763
"Solar Array",2010,8,31,5,-28.5585736098645
"Solar Array",2010,8,31,6,-20.5133439218213
"Solar Array",2010,8,31,7,-11.060351498345
"Solar Array",2010,8,31,8,-0.752369068164725
"Solar Array",2010,8,31,9,9.99225246958221
"Solar Array",2010,8,31,10,20.8153746328315
"Solar Array",2010,8,31,11,31.3313595892189
"Solar Array",2010,8,31,12,41.0079440708284
"Solar Array",2010,8,31,13,48.9895222231336
"Solar Array",2010,8,31,14,53.9533891376604
"Solar Array",2010,8,31,15,54.5198398064625
"Solar Array",2010,8,31,16,50.4900047740691
"Solar Array",2010,8,31,17,43.0810320777327
"Solar Array",2010,8,31,18,33.7030477971858
"Solar Array",2010,8,31,19,23.3161995917351
"Solar Array",2010,8,31,20,12.5101890139384
"Solar Array",2010,8,31,21,1.69141589607868
"Solar Array",2010,8,31,22,-8.78583517956989
"Solar Array",2010,8,31,23,-18.5266779952751
"Solar Array",2010,8,31,24,-27.0172192100409
"Solar Array",2010,9,1,1,-33.5717141641755
"Solar Array",2010,9,1,2,-37.3866442115707
"Solar Array",2010,9,1,3,-37.8213927201853
"Solar Array",2010,9,1,4,-34.7929919769135
"Solar Array",2010,9,1,5,-28.8380928975828
"Solar Array",2010,9,1,6,-20.7565982705841
"Solar Array",2010,9,1,7,-11.2758546129665
"Solar Array",2010,9,1,8,-0.95001581483163
"Solar Array",2010,9,1,9,9.80221447331647
"Solar Array",2010,9,1,10,20.6219694198986
"Solar Array",2010,9,1,11,31.1218847934578
"Solar Array",2010,9,1,12,40.7671694598684
"Solar Array",2010,9,1,13,48.7017248518799
"Solar Array",2010,9,1,14,53.61363201084
"Solar Array",2010,9,1,15,54.1505966445254
"Solar Array",2010,9,1,16,50.1266935411674
"Solar Array",2010,9,1,17,42.7399221265129
"Solar Array",2010,9,1,18,33.3821276598451
"Solar Array",2010,9,1,19,23.0075683041719
"Solar Array",2010,9,1,20,12.205582333298
"Solar Array",2010,9,1,21,1.38338647480226
"Solar Array",2010,9,1,22,-9.1038588811189
"Solar Array",2010,9,1,23,-18.8601049479698
"Solar Array",2010,9,1,24,-27.3689483988127
"Solar Array",2010,9,2,1,-33.9390532806781
"Solar Array",2010,9,2,2,-37.7576210257924
"Solar Array",2010,9,2,3,-38.1760736001212
"Solar Array",2010,9,2,4,-35.1136457619568
"Solar Array",2010,9,2,5,-29.1183075557545
"Solar Array",2010,9,2,6,-21.0002722667311
"Solar Array",2010,9,2,7,-11.4917437163828
"Solar Array",2010,9,2,8,-1.14819217648895
"Solar Array",2010,9,2,9,9.61137214127845
"Solar Array",2010,9,2,10,20.4273799848473
"Solar Array",2010,9,2,11,30.9107667135027
"Solar Array",2010,9,2,12,40.5242828111599
"Solar Array",2010,9,2,13,48.41151271067
"Solar Array",2010,9,2,14,53.2714956565447
"Solar Array",2010,9,2,15,53.77901800183
"Solar Array",2010,9,2,16,49.7607588597398
"Solar Array",2010,9,2,17,42.3959450822667
