Time,Date,Hour,KWH,Source
2011-08-18 09:00:00,2011-08-18,9,6244.0,Wind
2011-08-18 10:00:00,2011-08-18,10,2112.0,Wind
2011-08-18 11:00:00,2011-08-18,11,1636.0,Wind
2011-08-18 12:00:00,2011-08-18,12,1088.0,Wind
2011-08-18 13:00:00,2011-08-18,13,1720.0,Wind
2011-08-18 14:00:00,2011-08-18,14,1812.0,Wind
2011-08-18 15:00:00,2011-08-18,15,3364.0,Wind
2011-08-18 16:00:00,2011-08-18,16,7376.0,Wind
2011-08-18 17:00:00,2011-08-18,17,9452.0,Wind
2011-08-18 18:00:00,2011-08-18,18,464.0,Wind
2011-08-18 19:00:00,2011-08-18,19,40.0,Wind
2011-08-18 20:00:00,2011-08-18,20,56.0,Wind
2011-08-18 21:00:00,2011-08-18,21,36.0,Wind
2011-08-18 22:00:00,2011-08-18,22,584.0,Wind
2011-08-18 23:00:00,2011-08-18,23,312.0,Wind
2011-08-19 00:00:00,2011-08-19,0,9008.0,Wind
2011-08-19 01:00:00,2011-08-19,1,6992.0,Wind
2011-08-19 02:00:00,2011-08-19,2,7380.0,Wind
2011-08-19 03:00:00,2011-08-19,3,6808.0,Wind
2011-08-19 04:00:00,2011-08-19,4,4264.0,Wind
2011-08-19 05:00:00,2011-08-19,5,13112.0,Wind
2011-08-19 06:00:00,2011-08-19,6,6104.0,Wind
2011-08-19 07:00:00,2011-08-19,7,5496.0,Wind
2011-08-19 08:00:00,2011-08-19,8,5208.0,Wind
2011-08-19 09:00:00,2011-08-19,9,3924.0,Wind
2011-08-19 10:00:00,2011-08-19,10,896.0,Wind
2011-08-19 11:00:00,2011-08-19,11,1468.0,Wind
2011-08-19 12:00:00,2011-08-19,12,1792.0,Wind
2011-08-19 13:00:00,2011-08-19,13,1376.0,Wind
2011-08-19 14:00:00,2011-08-19,14,804.0,Wind
2011-08-19 15:00:00,2011-08-19,15,1184.0,Wind
2011-08-19 16:00:00,2011-08-19,16,1876.0,Wind
2011-08-19 17:00:00,2011-08-19,17,1192.0,Wind
2011-08-19 18:00:00,2011-08-19,18,644.0,Wind
2011-08-19 19:00:00,2011-08-19,19,268.0,Wind
2011-08-19 20:00:00,2011-08-19,20,164.0,Wind
2011-08-19 21:00:00,2011-08-19,21,0.0,Wind
2011-08-19 22:00:00,2011-08-19,22,0.0,Wind
2011-08-19 23:00:00,2011-08-19,23,0.0,Wind
2011-08-20 00:00:00,2011-08-20,0,252.0,Wind
2011-08-20 01:00:00,2011-08-20,1,1080.0,Wind
2011-08-20 02:00:00,2011-08-20,2,3208.0,Wind
2011-08-20 03:00:00,2011-08-20,3,1272.0,Wind
2011-08-20 04:00:00,2011-08-20,4,1140.0,Wind
2011-08-20 05:00:00,2011-08-20,5,1152.0,Wind
2011-08-20 06:00:00,2011-08-20,6,620.0,Wind
2011-08-20 07:00:00,2011-08-20,7,472.0,Wind
2011-08-20 08:00:00,2011-08-20,8,8.0,Wind
2011-08-20 09:00:00,2011-08-20,9,0.0,Wind
2011-08-20 10:00:00,2011-08-20,10,672.0,Wind
2011-08-20 11:00:00,2011-08-20,11,2096.0,Wind
2011-08-20 12:00:00,2011-08-20,12,1708.0,Wind
2011-08-20 13:00:00,2011-08-20,13,1984.0,Wind
2011-08-20 14:00:00,2011-08-20,14,1508.0,Wind
2011-08-20 15:00:00,2011-08-20,15,1216.0,Wind
2011-08-20 16:00:00,2011-08-20,16,1456.0,Wind
2011-08-20 17:00:00,2011-08-20,17,2452.0,Wind
2011-08-20 18:00:00,2011-08-20,18,676.0,Wind
2011-08-20 19:00:00,2011-08-20,19,492.0,Wind
2011-08-20 20:00:00,2011-08-20,20,820.0,Wind
2011-08-20 21:00:00,2011-08-20,21,1624.0,Wind
2011-08-20 22:00:00,2011-08-20,22,2328.0,Wind
2011-08-20 23:00:00,2011-08-20,23,3304.0,Wind
2011-08-21 00:00:00,2011-08-21,0,7528.0,Wind
2011-08-21 01:00:00,2011-08-21,1,14688.0,Wind
2011-08-21 02:00:00,2011-08-21,2,24044.0,Wind
2011-08-21 03:00:00,2011-08-21,3,14604.0,Wind
2011-08-21 04:00:00,2011-08-21,4,9768.0,Wind
2011-08-21 05:00:00,2011-08-21,5,13992.0,Wind
2011-08-21 06:00:00,2011-08-21,6,24244.0,Wind
2011-08-21 07:00:00,2011-08-21,7,32184.0,Wind
2011-08-21 08:00:00,2011-08-21,8,33412.0,Wind
2011-08-21 09:00:00,2011-08-21,9,28616.0,Wind
2011-08-21 10:00:00,2011-08-21,10,20496.0,Wind
2011-08-21 11:00:00,2011-08-21,11,9536.0,Wind
2011-08-21 12:00:00,2011-08-21,12,16916.0,Wind
2011-08-21 13:00:00,2011-08-21,13,24380.0,Wind
2011-08-21 14:00:00,2011-08-21,14,22236.0,Wind
2011-08-21 15:00:00,2011-08-21,15,10276.0,Wind
2011-08-21 16:00:00,2011-08-21,16,11168.0,Wind
2011-08-21 17:00:00,2011-08-21,17,6072.0,Wind
2011-08-21 18:00:00,2011-08-21,18,7420.0,Wind
2011-08-21 19:00:00,2011-08-21,19,8384.0,Wind
2011-08-21 20:00:00,2011-08-21,20,2904.0,Wind
2011-08-21 21:00:00,2011-08-21,21,7408.0,Wind
2011-08-21 22:00:00,2011-08-21,22,6096.0,Wind
2011-08-21 23:00:00,2011-08-21,23,5772.0,Wind
2011-08-22 00:00:00,2011-08-22,0,7052.0,Wind
2011-08-22 01:00:00,2011-08-22,1,7772.0,Wind
2011-08-22 02:00:00,2011-08-22,2,2044.0,Wind
2011-08-22 03:00:00,2011-08-22,3,1632.0,Wind
2011-08-22 04:00:00,2011-08-22,4,972.0,Wind
2011-08-22 05:00:00,2011-08-22,5,672.0,Wind
2011-08-22 06:00:00,2011-08-22,6,664.0,Wind
2011-08-22 07:00:00,2011-08-22,7,1164.0,Wind
2011-08-22 08:00:00,2011-08-22,8,672.0,Wind
2011-08-22 09:00:00,2011-08-22,9,36.0,Wind
2011-08-22 10:00:00,2011-08-22,10,148.0,Wind
2011-08-22 11:00:00,2011-08-22,11,56.0,Wind
2011-08-22 12:00:00,2011-08-22,12,1740.0,Wind
2011-08-22 13:00:00,2011-08-22,13,896.0,Wind
2011-08-22 14:00:00,2011-08-22,14,556.0,Wind
2011-08-22 15:00:00,2011-08-22,15,1308.0,Wind
2011-08-22 16:00:00,2011-08-22,16,4756.0,Wind
2011-08-22 17:00:00,2011-08-22,17,7076.0,Wind
2011-08-22 18:00:00,2011-08-22,18,15960.0,Wind
2011-08-22 19:00:00,2011-08-22,19,18060.0,Wind
2011-08-22 20:00:00,2011-08-22,20,16424.0,Wind
2011-08-22 21:00:00,2011-08-22,21,6532.0,Wind
2011-08-22 22:00:00,2011-08-22,22,7756.0,Wind
2011-08-22 23:00:00,2011-08-22,23,3908.0,Wind
2011-08-23 00:00:00,2011-08-23,0,23888.0,Wind
2011-08-23 01:00:00,2011-08-23,1,58048.0,Wind
2011-08-23 02:00:00,2011-08-23,2,36568.0,Wind
2011-08-23 03:00:00,2011-08-23,3,2352.0,Wind
2011-08-23 04:00:00,2011-08-23,4,32852.0,Wind
2011-08-23 05:00:00,2011-08-23,5,20016.0,Wind
2011-08-23 06:00:00,2011-08-23,6,14308.0,Wind
2011-08-23 07:00:00,2011-08-23,7,14436.0,Wind
2011-08-23 08:00:00,2011-08-23,8,14044.0,Wind
2011-08-23 09:00:00,2011-08-23,9,16156.0,Wind
2011-08-23 10:00:00,2011-08-23,10,23052.0,Wind
2011-08-23 11:00:00,2011-08-23,11,13040.0,Wind
2011-08-23 12:00:00,2011-08-23,12,2520.0,Wind
2011-08-23 13:00:00,2011-08-23,13,6264.0,Wind
2011-08-23 14:00:00,2011-08-23,14,6928.0,Wind
2011-08-23 15:00:00,2011-08-23,15,12652.0,Wind
2011-08-23 16:00:00,2011-08-23,16,16580.0,Wind
2011-08-23 17:00:00,2011-08-23,17,14168.0,Wind
2011-08-23 18:00:00,2011-08-23,18,10844.0,Wind
2011-08-23 19:00:00,2011-08-23,19,9076.0,Wind
2011-08-23 20:00:00,2011-08-23,20,2028.0,Wind
2011-08-23 21:00:00,2011-08-23,21,5148.0,Wind
2011-08-23 22:00:00,2011-08-23,22,8200.0,Wind
2011-08-23 23:00:00,2011-08-23,23,1672.0,Wind
2011-08-24 00:00:00,2011-08-24,0,5148.0,Wind
2011-08-24 01:00:00,2011-08-24,1,6632.0,Wind
2011-08-24 02:00:00,2011-08-24,2,8812.0,Wind
2011-08-24 03:00:00,2011-08-24,3,8012.0,Wind
2011-08-24 04:00:00,2011-08-24,4,6672.0,Wind
2011-08-24 05:00:00,2011-08-24,5,6872.0,Wind
2011-08-24 06:00:00,2011-08-24,6,8636.0,Wind
2011-08-24 07:00:00,2011-08-24,7,15048.0,Wind
2011-08-24 08:00:00,2011-08-24,8,17052.0,Wind
2011-08-24 09:00:00,2011-08-24,9,15320.0,Wind
2011-08-24 10:00:00,2011-08-24,10,11952.0,Wind
2011-08-24 11:00:00,2011-08-24,11,13620.0,Wind
2011-08-24 12:00:00,2011-08-24,12,14292.0,Wind
2011-08-24 13:00:00,2011-08-24,13,19252.0,Wind
2011-08-24 14:00:00,2011-08-24,14,18444.0,Wind
2011-08-24 15:00:00,2011-08-24,15,14856.0,Wind
2011-08-24 16:00:00,2011-08-24,16,14144.0,Wind
2011-08-24 17:00:00,2011-08-24,17,14192.0,Wind
2011-08-24 18:00:00,2011-08-24,18,18972.0,Wind
2011-08-24 19:00:00,2011-08-24,19,6284.0,Wind
2011-08-24 20:00:00,2011-08-24,20,5344.0,Wind
2011-08-24 21:00:00,2011-08-24,21,3224.0,Wind
2011-08-24 22:00:00,2011-08-24,22,1652.0,Wind
2011-08-24 23:00:00,2011-08-24,23,512.0,Wind
2011-08-25 00:00:00,2011-08-25,0,12.0,Wind
2011-08-25 01:00:00,2011-08-25,1,648.0,Wind
2011-08-25 02:00:00,2011-08-25,2,4588.0,Wind
2011-08-25 03:00:00,2011-08-25,3,6220.0,Wind
2011-08-25 04:00:00,2011-08-25,4,11208.0,Wind
2011-08-25 05:00:00,2011-08-25,5,10072.0,Wind
2011-08-25 06:00:00,2011-08-25,6,15516.0,Wind
2011-08-25 07:00:00,2011-08-25,7,10196.0,Wind
2011-08-25 08:00:00,2011-08-25,8,9520.0,Wind
2011-08-25 09:00:00,2011-08-25,9,8196.0,Wind
2011-08-25 10:00:00,2011-08-25,10,7856.0,Wind
2011-08-25 11:00:00,2011-08-25,11,9648.0,Wind
2011-08-25 12:00:00,2011-08-25,12,13972.0,Wind
2011-08-25 13:00:00,2011-08-25,13,8512.0,Wind
2011-08-25 14:00:00,2011-08-25,14,7192.0,Wind
2011-08-25 15:00:00,2011-08-25,15,6648.0,Wind
2011-08-25 16:00:00,2011-08-25,16,4456.0,Wind
2011-08-25 17:00:00,2011-08-25,17,2596.0,Wind
2011-08-25 18:00:00,2011-08-25,18,1328.0,Wind
2011-08-25 19:00:00,2011-08-25,19,908.0,Wind
2011-08-25 20:00:00,2011-08-25,20,52.0,Wind
2011-08-25 21:00:00,2011-08-25,21,544.0,Wind
2011-08-25 22:00:00,2011-08-25,22,156.0,Wind
2011-08-25 23:00:00,2011-08-25,23,3596.0,Wind
2011-08-26 00:00:00,2011-08-26,0,7884.0,Wind
2011-08-26 01:00:00,2011-08-26,1,6828.0,Wind
2011-08-26 02:00:00,2011-08-26,2,14052.0,Wind
2011-08-26 03:00:00,2011-08-26,3,16664.0,Wind
2011-08-26 04:00:00,2011-08-26,4,17876.0,Wind
2011-08-26 05:00:00,2011-08-26,5,32168.0,Wind
2011-08-26 06:00:00,2011-08-26,6,37504.0,Wind
2011-08-26 07:00:00,2011-08-26,7,21988.0,Wind
2011-08-26 08:00:00,2011-08-26,8,2236.0,Wind
2011-08-26 09:00:00,2011-08-26,9,4300.0,Wind
2011-08-26 10:00:00,2011-08-26,10,2872.0,Wind
2011-08-26 11:00:00,2011-08-26,11,21764.0,Wind
2011-08-26 12:00:00,2011-08-26,12,28076.0,Wind
2011-08-26 13:00:00,2011-08-26,13,28108.0,Wind
2011-08-26 14:00:00,2011-08-26,14,35512.0,Wind
2011-08-26 15:00:00,2011-08-26,15,26644.0,Wind
2011-08-26 16:00:00,2011-08-26,16,23108.0,Wind
2011-08-26 17:00:00,2011-08-26,17,21272.0,Wind
2011-08-26 18:00:00,2011-08-26,18,20036.0,Wind
2011-08-26 19:00:00,2011-08-26,19,14324.0,Wind
2011-08-26 20:00:00,2011-08-26,20,8544.0,Wind
2011-08-26 21:00:00,2011-08-26,21,7636.0,Wind
2011-08-26 22:00:00,2011-08-26,22,11016.0,Wind
2011-08-26 23:00:00,2011-08-26,23,9872.0,Wind
2011-08-27 00:00:00,2011-08-27,0,13016.0,Wind
2011-08-27 01:00:00,2011-08-27,1,15004.0,Wind
2011-08-27 02:00:00,2011-08-27,2,11836.0,Wind
2011-08-27 03:00:00,2011-08-27,3,6540.0,Wind
2011-08-27 04:00:00,2011-08-27,4,4404.0,Wind
2011-08-27 05:00:00,2011-08-27,5,4372.0,Wind
2011-08-27 06:00:00,2011-08-27,6,7944.0,Wind
2011-08-27 07:00:00,2011-08-27,7,7668.0,Wind
2011-08-27 08:00:00,2011-08-27,8,7572.0,Wind
2011-08-27 09:00:00,2011-08-27,9,10448.0,Wind
2011-08-27 10:00:00,2011-08-27,10,14620.0,Wind
2011-08-27 11:00:00,2011-08-27,11,18492.0,Wind
2011-08-27 12:00:00,2011-08-27,12,17996.0,Wind
2011-08-27 13:00:00,2011-08-27,13,14700.0,Wind
2011-08-27 14:00:00,2011-08-27,14,15548.0,Wind
2011-08-27 15:00:00,2011-08-27,15,3180.0,Wind
2011-08-27 16:00:00,2011-08-27,16,7556.0,Wind
2011-08-27 17:00:00,2011-08-27,17,15240.0,Wind
2011-08-27 18:00:00,2011-08-27,18,16284.0,Wind
2011-08-27 19:00:00,2011-08-27,19,23208.0,Wind
2011-08-27 20:00:00,2011-08-27,20,18308.0,Wind
2011-08-27 21:00:00,2011-08-27,21,13368.0,Wind
2011-08-27 22:00:00,2011-08-27,22,13092.0,Wind
2011-08-27 23:00:00,2011-08-27,23,10848.0,Wind
2011-08-28 00:00:00,2011-08-28,0,12760.0,Wind
2011-08-28 01:00:00,2011-08-28,1,14460.0,Wind
2011-08-28 02:00:00,2011-08-28,2,13436.0,Wind
2011-08-28 03:00:00,2011-08-28,3,14080.0,Wind
2011-08-28 04:00:00,2011-08-28,4,12092.0,Wind
2011-08-28 05:00:00,2011-08-28,5,13104.0,Wind
2011-08-28 06:00:00,2011-08-28,6,14716.0,Wind
2011-08-28 07:00:00,2011-08-28,7,16664.0,Wind
2011-08-28 08:00:00,2011-08-28,8,12736.0,Wind
2011-08-28 09:00:00,2011-08-28,9,9876.0,Wind
2011-08-28 10:00:00,2011-08-28,10,11156.0,Wind
2011-08-28 11:00:00,2011-08-28,11,16992.0,Wind
2011-08-28 12:00:00,2011-08-28,12,15748.0,Wind
2011-08-28 13:00:00,2011-08-28,13,16084.0,Wind
2011-08-28 14:00:00,2011-08-28,14,28052.0,Wind
2011-08-28 15:00:00,2011-08-28,15,28128.0,Wind
2011-08-28 16:00:00,2011-08-28,16,20204.0,Wind
2011-08-28 17:00:00,2011-08-28,17,29228.0,Wind
2011-08-28 18:00:00,2011-08-28,18,21472.0,Wind
2011-08-28 19:00:00,2011-08-28,19,19940.0,Wind
2011-08-28 20:00:00,2011-08-28,20,11092.0,Wind
2011-08-28 21:00:00,2011-08-28,21,9964.0,Wind
2011-08-28 22:00:00,2011-08-28,22,11404.0,Wind
2011-08-28 23:00:00,2011-08-28,23,12208.0,Wind
2011-08-29 00:00:00,2011-08-29,0,16732.0,Wind
2011-08-29 01:00:00,2011-08-29,1,17772.0,Wind
2011-08-29 02:00:00,2011-08-29,2,18680.0,Wind
2011-08-29 03:00:00,2011-08-29,3,15720.0,Wind
2011-08-29 04:00:00,2011-08-29,4,18276.0,Wind
2011-08-29 05:00:00,2011-08-29,5,18216.0,Wind
2011-08-29 06:00:00,2011-08-29,6,14708.0,Wind
2011-08-29 07:00:00,2011-08-29,7,11952.0,Wind
2011-08-29 08:00:00,2011-08-29,8,8784.0,Wind
2011-08-29 09:00:00,2011-08-29,9,7960.0,Wind
2011-08-29 10:00:00,2011-08-29,10,12200.0,Wind
2011-08-29 11:00:00,2011-08-29,11,12316.0,Wind
2011-08-29 12:00:00,2011-08-29,12,14696.0,Wind
2011-08-29 13:00:00,2011-08-29,13,19740.0,Wind
2011-08-29 14:00:00,2011-08-29,14,21884.0,Wind
2011-08-29 15:00:00,2011-08-29,15,12284.0,Wind
2011-08-29 16:00:00,2011-08-29,16,7060.0,Wind
2011-08-29 17:00:00,2011-08-29,17,8508.0,Wind
2011-08-29 18:00:00,2011-08-29,18,5392.0,Wind
2011-08-29 19:00:00,2011-08-29,19,3488.0,Wind
2011-08-29 20:00:00,2011-08-29,20,1792.0,Wind
2011-08-29 21:00:00,2011-08-29,21,476.0,Wind
2011-08-29 22:00:00,2011-08-29,22,300.0,Wind
2011-08-29 23:00:00,2011-08-29,23,1516.0,Wind
2011-08-30 00:00:00,2011-08-30,0,2204.0,Wind
2011-08-30 01:00:00,2011-08-30,1,4076.0,Wind
2011-08-30 02:00:00,2011-08-30,2,4592.0,Wind
2011-08-30 03:00:00,2011-08-30,3,5000.0,Wind
2011-08-30 04:00:00,2011-08-30,4,2884.0,Wind
2011-08-30 05:00:00,2011-08-30,5,3104.0,Wind
2011-08-30 06:00:00,2011-08-30,6,5196.0,Wind
2011-08-30 07:00:00,2011-08-30,7,4920.0,Wind
2011-08-30 08:00:00,2011-08-30,8,3900.0,Wind
2011-08-30 09:00:00,2011-08-30,9,3292.0,Wind
2011-08-30 10:00:00,2011-08-30,10,768.0,Wind
2011-08-30 11:00:00,2011-08-30,11,1192.0,Wind
2011-08-30 12:00:00,2011-08-30,12,2604.0,Wind
2011-08-30 13:00:00,2011-08-30,13,2528.0,Wind
2011-08-30 14:00:00,2011-08-30,14,1884.0,Wind
2011-08-30 15:00:00,2011-08-30,15,808.0,Wind
2011-08-30 16:00:00,2011-08-30,16,1224.0,Wind
2011-08-30 17:00:00,2011-08-30,17,1424.0,Wind
2011-08-30 18:00:00,2011-08-30,18,728.0,Wind
2011-08-30 19:00:00,2011-08-30,19,684.0,Wind
2011-08-30 20:00:00,2011-08-30,20,192.0,Wind
2011-08-30 21:00:00,2011-08-30,21,28.0,Wind
2011-08-30 22:00:00,2011-08-30,22,0.0,Wind
2011-08-30 23:00:00,2011-08-30,23,0.0,Wind
2011-08-31 00:00:00,2011-08-31,0,0.0,Wind
2011-08-31 01:00:00,2011-08-31,1,0.0,Wind
2011-08-31 02:00:00,2011-08-31,2,12.0,Wind
2011-08-31 03:00:00,2011-08-31,3,0.0,Wind
2011-08-31 04:00:00,2011-08-31,4,0.0,Wind
2011-08-31 05:00:00,2011-08-31,5,0.0,Wind
2011-08-31 06:00:00,2011-08-31,6,0.0,Wind
2011-08-31 07:00:00,2011-08-31,7,0.0,Wind
2011-08-31 08:00:00,2011-08-31,8,0.0,Wind
2011-08-31 09:00:00,2011-08-31,9,0.0,Wind
2011-08-31 10:00:00,2011-08-31,10,0.0,Wind
2011-08-31 11:00:00,2011-08-31,11,0.0,Wind
2011-08-31 12:00:00,2011-08-31,12,16.0,Wind
2011-08-31 13:00:00,2011-08-31,13,116.0,Wind
2011-08-31 14:00:00,2011-08-31,14,208.0,Wind
2011-08-31 15:00:00,2011-08-31,15,188.0,Wind
2011-08-31 16:00:00,2011-08-31,16,84.0,Wind
2011-08-31 17:00:00,2011-08-31,17,372.0,Wind
2011-08-31 18:00:00,2011-08-31,18,604.0,Wind
2011-08-31 19:00:00,2011-08-31,19,892.0,Wind
2011-08-31 20:00:00,2011-08-31,20,3160.0,Wind
2011-08-31 21:00:00,2011-08-31,21,7960.0,Wind
2011-08-31 22:00:00,2011-08-31,22,7444.0,Wind
2011-08-31 23:00:00,2011-08-31,23,9136.0,Wind
2011-09-01 00:00:00,2011-09-01,0,8596.0,Wind
2011-09-01 01:00:00,2011-09-01,1,8240.0,Wind
2011-09-01 02:00:00,2011-09-01,2,10860.0,Wind
2011-09-01 03:00:00,2011-09-01,3,15084.0,Wind
2011-09-01 04:00:00,2011-09-01,4,9960.0,Wind
2011-09-01 05:00:00,2011-09-01,5,7976.0,Wind
2011-09-01 06:00:00,2011-09-01,6,11212.0,Wind
2011-09-01 07:00:00,2011-09-01,7,9916.0,Wind
2011-09-01 08:00:00,2011-09-01,8,9008.0,Wind
2011-09-01 09:00:00,2011-09-01,9,6448.0,Wind
2011-09-01 10:00:00,2011-09-01,10,7096.0,Wind
2011-09-01 11:00:00,2011-09-01,11,10168.0,Wind
2011-09-01 12:00:00,2011-09-01,12,7748.0,Wind
2011-09-01 13:00:00,2011-09-01,13,4332.0,Wind
2011-09-01 14:00:00,2011-09-01,14,4348.0,Wind
2011-09-01 15:00:00,2011-09-01,15,4676.0,Wind
2011-09-01 16:00:00,2011-09-01,16,3652.0,Wind
2011-09-01 17:00:00,2011-09-01,17,5080.0,Wind
2011-09-01 18:00:00,2011-09-01,18,4588.0,Wind
2011-09-01 19:00:00,2011-09-01,19,6268.0,Wind
2011-09-01 20:00:00,2011-09-01,20,6724.0,Wind
2011-09-01 21:00:00,2011-09-01,21,12336.0,Wind
2011-09-01 22:00:00,2011-09-01,22,18280.0,Wind
2011-09-01 23:00:00,2011-09-01,23,13480.0,Wind
2011-09-02 00:00:00,2011-09-02,0,14400.0,Wind
2011-09-02 01:00:00,2011-09-02,1,8756.0,Wind
2011-09-02 02:00:00,2011-09-02,2,7936.0,Wind
2011-09-02 03:00:00,2011-09-02,3,4212.0,Wind
2011-09-02 04:00:00,2011-09-02,4,5160.0,Wind
2011-09-02 05:00:00,2011-09-02,5,7660.0,Wind
2011-09-02 06:00:00,2011-09-02,6,5632.0,Wind
2011-09-02 07:00:00,2011-09-02,7,2844.0,Wind
2011-09-02 08:00:00,2011-09-02,8,2976.0,Wind
2011-09-02 09:00:00,2011-09-02,9,1988.0,Wind
2011-09-02 10:00:00,2011-09-02,10,1928.0,Wind
2011-09-02 11:00:00,2011-09-02,11,1660.0,Wind
2011-09-02 12:00:00,2011-09-02,12,4812.0,Wind
2011-09-02 13:00:00,2011-09-02,13,8064.0,Wind
2011-09-02 14:00:00,2011-09-02,14,6844.0,Wind
2011-09-02 15:00:00,2011-09-02,15,4992.0,Wind
2011-09-02 16:00:00,2011-09-02,16,2712.0,Wind
2011-09-02 17:00:00,2011-09-02,17,3112.0,Wind
2011-09-02 18:00:00,2011-09-02,18,3196.0,Wind
2011-09-02 19:00:00,2011-09-02,19,2176.0,Wind
2011-09-02 20:00:00,2011-09-02,20,784.0,Wind
2011-09-02 21:00:00,2011-09-02,21,968.0,Wind
2011-09-02 22:00:00,2011-09-02,22,3036.0,Wind
2011-09-02 23:00:00,2011-09-02,23,828.0,Wind
2011-09-03 00:00:00,2011-09-03,0,0.0,Wind
2011-09-03 01:00:00,2011-09-03,1,0.0,Wind
2011-09-03 02:00:00,2011-09-03,2,120.0,Wind
2011-09-03 03:00:00,2011-09-03,3,660.0,Wind
2011-09-03 04:00:00,2011-09-03,4,2648.0,Wind
2011-09-03 05:00:00,2011-09-03,5,6184.0,Wind
2011-09-03 06:00:00,2011-09-03,6,12820.0,Wind
2011-09-03 07:00:00,2011-09-03,7,12828.0,Wind
2011-09-03 08:00:00,2011-09-03,8,13152.0,Wind
2011-09-03 09:00:00,2011-09-03,9,3820.0,Wind
2011-09-03 10:00:00,2011-09-03,10,2512.0,Wind
2011-09-03 11:00:00,2011-09-03,11,4100.0,Wind
2011-09-03 12:00:00,2011-09-03,12,5544.0,Wind
2011-09-03 13:00:00,2011-09-03,13,4472.0,Wind
2011-09-03 14:00:00,2011-09-03,14,3516.0,Wind
2011-09-03 15:00:00,2011-09-03,15,3264.0,Wind
2011-09-03 16:00:00,2011-09-03,16,2172.0,Wind
2011-09-03 17:00:00,2011-09-03,17,1584.0,Wind
2011-09-03 18:00:00,2011-09-03,18,1080.0,Wind
2011-09-03 19:00:00,2011-09-03,19,1088.0,Wind
2011-09-03 20:00:00,2011-09-03,20,1224.0,Wind
2011-09-03 21:00:00,2011-09-03,21,4276.0,Wind
2011-09-03 22:00:00,2011-09-03,22,16420.0,Wind
2011-09-03 23:00:00,2011-09-03,23,31124.0,Wind
2011-09-04 00:00:00,2011-09-04,0,3936.0,Wind
2011-09-04 01:00:00,2011-09-04,1,112.0,Wind
2011-09-04 02:00:00,2011-09-04,2,2208.0,Wind
2011-09-04 03:00:00,2011-09-04,3,5240.0,Wind
2011-09-04 04:00:00,2011-09-04,4,4240.0,Wind
2011-09-04 05:00:00,2011-09-04,5,3156.0,Wind
2011-09-04 06:00:00,2011-09-04,6,3124.0,Wind
2011-09-04 07:00:00,2011-09-04,7,6396.0,Wind
2011-09-04 08:00:00,2011-09-04,8,3948.0,Wind
2011-09-04 09:00:00,2011-09-04,9,356.0,Wind
2011-09-04 10:00:00,2011-09-04,10,496.0,Wind
2011-09-04 11:00:00,2011-09-04,11,364.0,Wind
2011-09-04 12:00:00,2011-09-04,12,1168.0,Wind
2011-09-04 13:00:00,2011-09-04,13,1644.0,Wind
2011-09-04 14:00:00,2011-09-04,14,5664.0,Wind
2011-09-04 15:00:00,2011-09-04,15,9492.0,Wind
2011-09-04 16:00:00,2011-09-04,16,14588.0,Wind
2011-09-04 17:00:00,2011-09-04,17,12376.0,Wind
2011-09-04 18:00:00,2011-09-04,18,10160.0,Wind
2011-09-04 19:00:00,2011-09-04,19,7584.0,Wind
2011-09-04 20:00:00,2011-09-04,20,6304.0,Wind
2011-09-04 21:00:00,2011-09-04,21,11572.0,Wind
2011-09-04 22:00:00,2011-09-04,22,20032.0,Wind
2011-09-04 23:00:00,2011-09-04,23,13604.0,Wind
2011-09-05 00:00:00,2011-09-05,0,11008.0,Wind
2011-09-05 01:00:00,2011-09-05,1,10832.0,Wind
2011-09-05 02:00:00,2011-09-05,2,14800.0,Wind
2011-09-05 03:00:00,2011-09-05,3,16736.0,Wind
2011-09-05 04:00:00,2011-09-05,4,14560.0,Wind
2011-09-05 05:00:00,2011-09-05,5,23480.0,Wind
2011-09-05 06:00:00,2011-09-05,6,22888.0,Wind
2011-09-05 07:00:00,2011-09-05,7,16512.0,Wind
2011-09-05 08:00:00,2011-09-05,8,16660.0,Wind
2011-09-05 09:00:00,2011-09-05,9,21484.0,Wind
2011-09-05 10:00:00,2011-09-05,10,17504.0,Wind
2011-09-05 11:00:00,2011-09-05,11,26912.0,Wind
2011-09-05 12:00:00,2011-09-05,12,34088.0,Wind
2011-09-05 13:00:00,2011-09-05,13,33232.0,Wind
2011-09-05 14:00:00,2011-09-05,14,40620.0,Wind
2011-09-05 15:00:00,2011-09-05,15,21112.0,Wind
2011-09-05 16:00:00,2011-09-05,16,32772.0,Wind
2011-09-05 17:00:00,2011-09-05,17,36796.0,Wind
2011-09-05 18:00:00,2011-09-05,18,32212.0,Wind
2011-09-05 19:00:00,2011-09-05,19,20552.0,Wind
2011-09-05 20:00:00,2011-09-05,20,12200.0,Wind
2011-09-05 21:00:00,2011-09-05,21,13244.0,Wind
2011-09-05 22:00:00,2011-09-05,22,20196.0,Wind
2011-09-05 23:00:00,2011-09-05,23,20676.0,Wind
2011-09-06 00:00:00,2011-09-06,0,22028.0,Wind
2011-09-06 01:00:00,2011-09-06,1,17332.0,Wind
2011-09-06 02:00:00,2011-09-06,2,23564.0,Wind
2011-09-06 03:00:00,2011-09-06,3,29592.0,Wind
2011-09-06 04:00:00,2011-09-06,4,26164.0,Wind
2011-09-06 05:00:00,2011-09-06,5,26956.0,Wind
